resolved_global_id,identity_status,matched_known_id,unknown_global_id,global_gt_id,camera_id,frame_id,relative_sec,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,stream_unification_basis
UNK_0014,unknown,,UNK_0014,585,C6,610,61,914,127,948,268,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,650,65,1288,143,1342,329,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,655,65.5,1244,142,1297,328,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,660,66,1195,142,1247,327,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,660,66,1260,141,1312,321,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,665,66.5,1160,141,1211,328,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,665,66.5,1237,141,1288,321,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,670,67,1117,141,1167,327,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,670,67,1214,141,1265,324,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,675,67.5,1096,140,1145,325,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,675,67.5,1174,141,1224,324,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,675,67.5,1323,145,1379,337,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,680,68,1060,140,1108,324,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,680,68,1154,141,1205,329,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,680,68,1259,144,1314,336,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,685,68.5,1060,140,1108,324,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,685,68.5,1116,141,1166,329,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,685,68.5,1211,144,1265,338,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,690,69,992,138,1037,318,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,690,69,1072,141,1121,331,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,690,69,1171,144,1225,341,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,695,69.5,968,137,1012,316,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,695,69.5,1027,141,1076,333,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,695,69.5,1109,144,1163,344,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,700,70,940,137,983,314,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,700,70,987,141,1035,333,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,700,70,1070,144,1123,344,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,705,70.5,906,136,948,313,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,705,70.5,936,141,983,333,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,705,70.5,1043,144,1095,347,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,710,71,902,140,948,333,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,710,71,1015,143,1066,344,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,715,71.5,885,140,930,332,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,715,71.5,977,143,1027,344,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,720,72,879,140,924,332,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,720,72,942,143,991,344,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,725,72.5,875,140,921,332,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,725,72.5,896,142,944,343,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,730,73,875,140,921,332,wildtrack_global_gt_id_demo_bridge
UNK_0017,unknown,,UNK_0017,353,C6,730,73,883,142,930,341,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,735,73.5,875,140,921,332,wildtrack_global_gt_id_demo_bridge
UNK_0020,unknown,,UNK_0020,48,C6,740,74,1000,128,1036,270,wildtrack_global_gt_id_demo_bridge
UNK_0015,unknown,,UNK_0015,198,C6,740,74,875,140,921,332,wildtrack_global_gt_id_demo_bridge
UNK_0020,unknown,,UNK_0020,48,C6,745,74.5,951,129,987,274,wildtrack_global_gt_id_demo_bridge
UNK_0021,unknown,,UNK_0021,56,C6,785,78.5,960,125,992,257,wildtrack_global_gt_id_demo_bridge
UNK_0021,unknown,,UNK_0021,56,C6,790,79,920,125,952,257,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C6,825,82.5,1049,131,1088,283,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,830,83,1206,139,1254,312,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,830,83,992,128,1027,268,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C6,830,83,1002,131,1040,281,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,835,83.5,1133,137,1178,306,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,835,83.5,942,128,976,268,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C6,835,83.5,989,131,1026,282,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,840,84,1066,135,1109,299,wildtrack_global_gt_id_demo_bridge
UNK_0022,unknown,,UNK_0022,601,C6,840,84,909,129,945,278,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,845,84.5,1021,134,1062,295,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,850,85,978,132,1017,290,wildtrack_global_gt_id_demo_bridge
UNK_0023,unknown,,UNK_0023,170,C6,855,85.5,923,131,961,285,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,895,89.5,1154,140,1203,320,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,900,90,1136,140,1185,324,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,900,90,1224,139,1273,316,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,905,90.5,1127,142,1178,331,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,905,90.5,1195,140,1245,318,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,910,91,1130,143,1183,338,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,910,91,1171,141,1221,325,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,915,91.5,1107,144,1160,344,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,915,91.5,1168,143,1220,334,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,920,92,1124,146,1180,353,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,920,92,1164,145,1219,345,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,925,92.5,1124,149,1182,366,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,925,92.5,1202,148,1261,357,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,930,93,1126,150,1186,373,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,930,93,1219,150,1281,369,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,935,93.5,1130,153,1193,385,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,935,93.5,1247,153,1312,380,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,940,94,1146,155,1213,398,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,940,94,1254,155,1322,390,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,945,94.5,1159,157,1227,407,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,945,94.5,1253,157,1323,401,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,950,95,1352,147,1411,347,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,950,95,1183,159,1254,414,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,950,95,1281,159,1354,411,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,955,95.5,1324,148,1385,355,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,955,95.5,1200,161,1274,425,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,955,95.5,1290,161,1365,418,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,960,96,1325,150,1389,366,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,960,96,1204,162,1279,428,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,960,96,1294,161,1370,422,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,965,96.5,1284,152,1349,376,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,965,96.5,1203,164,1280,437,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,965,96.5,1298,162,1376,427,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,965,96.5,1358,147,1417,347,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,970,97,1271,154,1338,386,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,970,97,1218,166,1298,447,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,970,97,1285,162,1362,427,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,970,97,1293,145,1350,342,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,975,97.5,1233,156,1301,396,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,975,97.5,1250,169,1334,459,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,975,97.5,1310,165,1391,440,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,975,97.5,1280,142,1333,327,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,975,97.5,1271,144,1327,339,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,980,98,1205,158,1276,411,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,980,98,1258,172,1347,478,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,980,98,1344,169,1431,456,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,980,98,1250,141,1302,324,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,980,98,1192,142,1244,329,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,985,98.5,1149,160,1220,421,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,985,98.5,1224,176,1315,496,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,985,98.5,1358,172,1449,473,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,985,98.5,1177,140,1226,318,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,985,98.5,1139,140,1188,324,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,990,99,1119,163,1193,439,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,990,99,1212,178,1306,510,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,990,99,1334,175,1428,487,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,990,99,1117,137,1162,308,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,990,99,1086,139,1134,319,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,995,99.5,1079,166,1156,455,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,995,99.5,1189,183,1288,536,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,995,99.5,1326,182,1428,522,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,995,99.5,1072,136,1116,305,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,995,99.5,1030,137,1074,310,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,1000,100,885,139,930,329,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1000,100,1032,170,1111,476,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,1000,100,1213,191,1322,569,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,1000,100,1367,189,1479,555,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,1000,100,1041,135,1083,300,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,1000,100,993,135,1035,305,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,1005,100.5,885,139,930,329,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1005,100.5,1003,174,1086,498,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,1005,100.5,1228,198,1345,606,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,1005,100.5,1412,195,1534,585,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,1005,100.5,1001,133,1042,294,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,1005,100.5,952,134,993,301,wildtrack_global_gt_id_demo_bridge
UNK_0016,unknown,,UNK_0016,177,C6,1010,101,884,139,929,328,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1010,101,968,180,1056,528,wildtrack_global_gt_id_demo_bridge
UNK_0024,unknown,,UNK_0024,384,C6,1010,101,1241,206,1369,646,wildtrack_global_gt_id_demo_bridge
UNK_0025,unknown,,UNK_0025,451,C6,1010,101,1471,205,1608,628,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,1010,101,963,132,1001,289,wildtrack_global_gt_id_demo_bridge
UNK_0027,unknown,,UNK_0027,580,C6,1010,101,916,133,955,295,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1015,101.5,935,186,1027,560,wildtrack_global_gt_id_demo_bridge
UNK_0028,unknown,,UNK_0028,506,C6,1015,101.5,915,131,952,285,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1020,102,896,193,994,597,wildtrack_global_gt_id_demo_bridge
known_demo_gt_0358,known,known_demo_gt_0358,,358,C6,1025,102.5,861,199,964,625,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1125,112.5,1187,137,1234,307,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1130,113,1160,137,1206,307,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1135,113.5,1129,137,1175,306,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1140,114,1100,136,1144,304,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1145,114.5,1058,136,1102,303,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1150,115,1032,135,1074,300,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1155,115.5,1011,134,1052,299,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1160,116,966,133,1006,294,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1165,116.5,954,132,992,290,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1170,117,926,131,963,287,wildtrack_global_gt_id_demo_bridge
UNK_0041,unknown,,UNK_0041,592,C6,1175,117.5,910,130,946,284,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1225,122.5,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1230,123,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1235,123.5,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1240,124,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1245,124.5,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1250,125,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1255,125.5,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1260,126,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1265,126.5,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1270,127,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1275,127.5,1095,132,1135,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1280,128,1095,132,1135,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1285,128.5,1095,132,1135,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1290,129,1095,132,1135,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1295,129.5,1095,132,1135,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1300,130,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1305,130.5,1097,132,1137,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1310,131,1096,132,1136,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1315,131.5,1096,132,1136,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1320,132,1096,132,1136,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1325,132.5,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1330,133,1088,132,1128,283,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1335,133.5,1088,132,1128,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1340,134,1137,140,1186,321,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1340,134,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1345,134.5,1120,141,1170,326,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1345,134.5,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1350,135,1116,142,1166,331,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1350,135,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1355,135.5,1091,142,1141,334,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1355,135.5,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1360,136,1069,143,1120,339,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1360,136,1090,132,1129,283,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1365,136.5,1051,144,1103,345,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1365,136.5,1201,140,1251,320,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1365,136.5,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1370,137,1033,145,1086,352,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1370,137,1175,141,1226,327,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1370,137,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1375,137.5,1010,147,1065,361,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1375,137.5,1129,141,1180,330,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1375,137.5,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1380,138,996,148,1051,366,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1380,138,1097,142,1148,334,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1380,138,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1385,138.5,960,148,1014,369,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1385,138.5,1061,143,1112,340,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1385,138.5,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1390,139,946,148,1000,370,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1390,139,1029,143,1080,344,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1390,139,1089,132,1129,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1395,139.5,916,148,970,371,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1395,139.5,1006,144,1057,348,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1395,139.5,1087,132,1127,284,wildtrack_global_gt_id_demo_bridge
UNK_0029,unknown,,UNK_0029,64,C6,1400,140,863,148,916,372,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1400,140,972,144,1023,351,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1400,140,1104,133,1145,286,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1405,140.5,935,146,987,359,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1405,140.5,1100,132,1141,286,wildtrack_global_gt_id_demo_bridge
UNK_0030,unknown,,UNK_0030,67,C6,1410,141,896,146,948,364,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1410,141,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1415,141.5,1102,132,1143,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1420,142,1100,132,1141,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1425,142.5,1084,132,1124,285,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1430,143,1064,132,1104,286,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1435,143.5,1059,132,1098,287,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1440,144,1059,132,1098,287,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1445,144.5,1072,133,1112,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1450,145,1072,133,1112,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1455,145.5,1072,133,1112,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1460,146,1080,133,1120,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1465,146.5,1077,133,1118,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1470,147,1077,133,1118,288,wildtrack_global_gt_id_demo_bridge
UNK_0031,unknown,,UNK_0031,75,C6,1475,147.5,973,127,1006,262,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1475,147.5,1075,133,1116,288,wildtrack_global_gt_id_demo_bridge
UNK_0031,unknown,,UNK_0031,75,C6,1480,148,939,127,973,266,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1480,148,1075,133,1116,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1485,148.5,1075,133,1116,288,wildtrack_global_gt_id_demo_bridge
UNK_0033,unknown,,UNK_0033,617,C6,1490,149,1074,133,1115,288,wildtrack_global_gt_id_demo_bridge
